"ALLSPICE,GROUND"
ANISE SEED
"SPICES,BASIL,DRIED"
"SPICES,BAY LEAF"
CARAWAY SEED
"SPICES,CARDAMOM"
CELERY SEED
"CHERVIL,DRIED"
CHILI POWDER
"CINNAMON,GROUND"
"CLOVES,GROUND"
"CORIANDER LEAF,DRIED"
CORIANDER SEED
CUMIN SEED
CURRY POWDER
DILL SEED
"DILL WEED,DRIED"
FENNEL SEED
FENUGREEK SEED
GARLIC POWDER
"GINGER,GROUND"
"MACE,GROUND"
"MARJORAM,DRIED"
"SPICES,MUSTARD SD,GROUND"
"NUTMEG,GROUND"
ONION POWDER
"SPICES,OREGANO,DRIED"
PAPRIKA
"PARSLEY,DRIED"
"PEPPER,BLACK"
"PEPPER,RED OR CAYENNE"
"PEPPER,WHITE"
POPPY SEED
POULTRY SEASONING
PUMPKIN PIE SPICE
"ROSEMARY,DRIED"
SAFFRON
"SAGE,GROUND"
"SAVORY,GROUND"
"SPICES,TARRAGON,DRIED"
"SPICES,THYME,DRIED"
"TURMERIC,GROUND"
"BASIL,FRESH"
"DILL WEED,FRSH"
"MUSTARD,PREPARED,YELLOW"
"SALT,TABLE"
"VINEGAR,CIDER"
"THYME,FRSH"
VANILLA EXTRACT
"VANILLA EXTRACT,IMITN,ALCOHOL"
"VANILLA EXTRACT,IMITN,NO ALCOHOL"
"VINEGAR,DISTILLED"
"CAPERS,CANNED"
"HORSERADISH,PREPARED"
"ROSEMARY,FRESH"
"PEPPERMINT,FRESH"
"SPEARMINT,FRESH"
"SPEARMINT,DRIED"
"OIL,SOYBN,SALAD OR COOKING,(PARTIALLY HYDROGENATED)"
"OIL,RICE BRAN"
"OIL,WHEAT GERM"
"OIL,PNUT,SALAD OR COOKING"
"OIL,SOYBN,SALAD OR COOKING"
"OIL,COCNT"
"OIL,OLIVE,SALAD OR COOKING"
"OIL,PALM"
"OIL,SESAME,SALAD OR COOKING"
"OIL,SUNFLOWER,LINOLEIC (LESS THAN 60%)"
"MARGARINE,REG,HARD,SOYBN (HYDR)"
"SALAD DRSNG,ITALIAN DRSNG,COMM,REG"
"SALAD DRSNG,FRENCH DRSNG,COMM,REG"
"VEG OIL SPRD,UNSPEC OILS,APPROX 37% FAT,W/ SALT"
"SALAD DRSNG,FRENCH,HOME RECIPE"
"SALAD DRSNG,HOME RECIPE,VINEGAR&OIL"
"SALAD DRSNG,FRENCH DRSNG,COMM,REG,WO/ SALT"
"SALAD DRSNG,FRENCH DRSNG,RED FAT,WO/ SALT"
"SALAD DRSNG,FRENCH,CTTNSD,OIL,HOME RECIPE"
"SALAD DRSNG,FRENCH DRSNG,FAT-FREE"
"OIL,COCOA BUTTER"
"OIL,CTTNSD,SALAD OR COOKING"
"OIL,SUNFLOWER,LINOLEIC,(APPROX. 65%)"
"OIL,SAFFLOWER,SALAD OR COOKING,LINOLEIC,(OVER 70%)"
"OIL,SAFFLOWER,SALAD OR COOKING,HI OLEIC"
"VEGETABLE OIL,PALM KERNEL"
"OIL,POPPYSEED"
"OIL,TOMATOSEED"
"OIL,TEASEED"
"OIL,GRAPESEED"
"OIL,CORN,INDUSTRIAL & RTL,ALLPURP SALAD OR COOKING"
"OIL,WALNUT"
"OIL,ALMOND"
"OIL,APRICOT KERNEL"
"OIL,SOYBN LECITHIN"
"OIL,HAZELNUT"
"OIL,BABASSU"
"OIL,SHEANUT"
"OIL,CUPU ASSU"
"OIL,SOYBN,SALAD OR COOKING,(PARTIALLY HYDROGENATED) & CTTNSD"
"OIL,SUNFLOWER,LINOLEIC,(PARTIALLY HYDROGENATED)"
"OIL,NUTMEG BUTTER"
"OIL,UCUHUBA BUTTER"
"OIL,CANOLA"
"OIL,SUNFLOWER,HI OLEIC (70% & OVER)"
"SHORTENING,SPL PURPOSE FOR CAKES&FROSTINGS,SOYBN (HYDR)"
"SHORTENING,SPL PURPOSE FOR BAKING,SOYBN (HYDR) PALM&CTTNSD"
"OIL,OAT"
"SHORTENING,MULTIPURPOSE,SOYBN (HYDR)&PALM (HYDR)"
"OIL,FLAXSEED,CONTAINS ADDED SLICED FLAXSEED"
"SOUP,BLACK BEAN,CND,COND"
"SOUP,BF BROTH OR BOUILLON CND,RTS"
"SOUP,BF BROTH BOUILLON & CONSOMME,CND,COND"
"SOUP,GAZPACHO,CND,RTS"
"SOUP,MUSHROOM BARLEY,CND,COND"
"SOUP,CRM OF MUSHROOM,CND,COND"
"SOUP,ONION,CND,COND"
"SOUP,PEA,GRN,CND,COND"
"SOUP,CHUNKY VEG,CND,RTS"
"SOUP,VEGETARIAN VEG,CND,COND"
"CAMPBELL'S RED & WHITE,BF BROTH,COND"
"SOUP,ONION,DRY,MIX"
"CAMPBELLS RED & WHITE,BF CONSOMME,COND"
"SAUCE,TERIYAKI,RTS"
"GRAVY,AU JUS,CANNED"
"GRAVY,MUSHROOM,CANNED"
"USDA COMMODITY,SPAGHETTI SAU,MEATLESS,CND"
"SAUCE,BARBECUE"
"SAUCE,PLUM,READY-TO-SERVE"
"SOUP,TOMATO,CND,COND"
"SAUCE,SALSA,RTS"
"SAUCE,RTS,PEPPER OR HOT"
"SAUCE,RTS,PEPPER,TABASCO"
"SOUP,MINESTRONE,CND,RED NA,RTS"
"USDA COMMODITY,SALSA"
"APRICOTS,RAW"
"APRICOTS,CND,H2O PK,W/SKN,SOL&LIQUIDS"
"APRICOTS,CND,H2O PK,WO/SKN,SOL&LIQUIDS"
"APRICOTS,CND,JUC PK,W/SKN,SOL&LIQUIDS"
"APRICOTS,CND,EX LT SYRUP PK,W/SKN,SOL&LIQUIDS"
"APRICOTS,CND,LT SYRUP PK,W/SKN,SOL&LIQUIDS"
"APRICOTS,CND,HVY SYRUP PK,W/SKN,SOL&LIQUIDS"
